0.00000e+00 4.87500e-05
2.00000e-01 6.28184e-05
4.00000e-01 7.50821e-05
6.00000e-01 8.68208e-05
8.00000e-01 9.70836e-05
1.00000e+00 1.07203e-04
1.20000e+00 1.16617e-04
1.40000e+00 1.25489e-04
1.60000e+00 1.33610e-04
1.80000e+00 1.41688e-04
2.00000e+00 1.49445e-04
2.20000e+00 1.56918e-04
2.40000e+00 1.64123e-04
2.60000e+00 1.71129e-04
2.80000e+00 1.78162e-04
3.00000e+00 1.84731e-04
3.20000e+00 1.91121e-04
3.40000e+00 1.97346e-04
3.60000e+00 2.03269e-04
3.80000e+00 2.09161e-04
4.00000e+00 2.15224e-04
4.20000e+00 2.20911e-04
4.40000e+00 2.26331e-04
4.60000e+00 2.31720e-04
4.80000e+00 2.37310e-04
5.00000e+00 2.42574e-04
5.20000e+00 2.47544e-04
5.40000e+00 2.52840e-04
5.60000e+00 2.57832e-04
5.80000e+00 2.62564e-04
6.00000e+00 2.67612e-04
6.20000e+00 2.72373e-04
6.40000e+00 2.76889e-04
6.60000e+00 2.81729e-04
6.80000e+00 2.86185e-04
7.00000e+00 2.90828e-04
7.20000e+00 2.95283e-04
7.40000e+00 2.99495e-04
7.60000e+00 3.04033e-04
7.80000e+00 3.08178e-04
8.00000e+00 3.12574e-04
8.20000e+00 3.16758e-04
8.40000e+00 3.20920e-04
8.60000e+00 3.25019e-04
8.80000e+00 3.28995e-04
9.00000e+00 3.33105e-04
9.20000e+00 3.36899e-04
9.40000e+00 3.41009e-04
9.60000e+00 3.44729e-04
9.80000e+00 3.48758e-04
1.00000e+01 3.52414e-04
1.02000e+01 3.56365e-04
1.04000e+01 3.59954e-04
1.06000e+01 3.63832e-04
1.08000e+01 3.67354e-04
1.10000e+01 3.71168e-04
1.12000e+01 3.74627e-04
1.14000e+01 3.78383e-04
1.16000e+01 3.81794e-04
1.18000e+01 3.85475e-04
1.20000e+01 3.88976e-04
1.22000e+01 3.92442e-04
1.24000e+01 3.95893e-04
1.26000e+01 3.99315e-04
1.28000e+01 4.02712e-04
1.30000e+01 4.05983e-04
1.32000e+01 4.09431e-04
1.34000e+01 4.12616e-04
1.36000e+01 4.16064e-04
1.38000e+01 4.19221e-04
1.40000e+01 4.22580e-04
1.42000e+01 4.25809e-04
1.44000e+01 4.29014e-04
1.46000e+01 4.32208e-04
1.48000e+01 4.35250e-04
1.50000e+01 4.38528e-04
1.52000e+01 4.41642e-04
1.54000e+01 4.44764e-04
1.56000e+01 4.47843e-04
1.58000e+01 4.50810e-04
1.60000e+01 4.53966e-04
1.62000e+01 4.56877e-04
1.64000e+01 4.60009e-04
1.66000e+01 4.63005e-04
1.68000e+01 4.65891e-04
1.70000e+01 4.68949e-04
1.72000e+01 4.71794e-04
1.74000e+01 4.74828e-04
1.76000e+01 4.77728e-04
1.78000e+01 4.80521e-04
1.80000e+01 4.83517e-04
1.82000e+01 4.86372e-04
1.84000e+01 4.89226e-04
1.86000e+01 4.92058e-04
1.88000e+01 4.94756e-04
1.90000e+01 4.97689e-04
1.92000e+01 5.00476e-04
1.94000e+01 5.03158e-04
1.96000e+01 5.06032e-04
1.98000e+01 5.08766e-04
2.00000e+01 5.11504e-04
2.02000e+01 5.14231e-04
2.04000e+01 5.16851e-04
2.06000e+01 5.19647e-04
2.08000e+01 5.22319e-04
2.10000e+01 5.24878e-04
2.12000e+01 5.27665e-04
2.14000e+01 5.30299e-04
2.16000e+01 5.32836e-04
2.18000e+01 5.35569e-04
2.20000e+01 5.38170e-04
2.22000e+01 5.40686e-04
2.24000e+01 5.43377e-04
2.26000e+01 5.45939e-04
2.28000e+01 5.48488e-04
2.30000e+01 5.51077e-04
2.32000e+01 5.53609e-04
2.34000e+01 5.56139e-04
2.36000e+01 5.58678e-04
2.38000e+01 5.61182e-04
2.40000e+01 5.63683e-04
2.42000e+01 5.66191e-04
2.44000e+01 5.68663e-04
2.46000e+01 5.71132e-04
2.48000e+01 5.73612e-04
2.50000e+01 5.76053e-04
2.52000e+01 5.78490e-04
2.54000e+01 5.80953e-04
2.56000e+01 5.83358e-04
2.58000e+01 5.85699e-04
2.60000e+01 5.88195e-04
2.62000e+01 5.90584e-04
2.64000e+01 5.92887e-04
2.66000e+01 5.95364e-04
2.68000e+01 5.97723e-04
2.70000e+01 5.99991e-04
2.72000e+01 6.02454e-04
2.74000e+01 6.04790e-04
2.76000e+01 6.07040e-04
2.78000e+01 6.09472e-04
2.80000e+01 6.11783e-04
2.82000e+01 6.14094e-04
2.84000e+01 6.16402e-04
2.86000e+01 6.18707e-04
2.88000e+01 6.20982e-04
2.90000e+01 6.23196e-04
2.92000e+01 6.25556e-04
2.94000e+01 6.27805e-04
2.96000e+01 6.29973e-04
2.98000e+01 6.32333e-04
3.00000e+01 6.34564e-04
3.02000e+01 6.36795e-04
3.04000e+01 6.39037e-04
3.06000e+01 6.41263e-04
3.08000e+01 6.43463e-04
3.10000e+01 6.45603e-04
3.12000e+01 6.47892e-04
3.14000e+01 6.50068e-04
3.16000e+01 6.52171e-04
3.18000e+01 6.54454e-04
3.20000e+01 6.56619e-04
3.22000e+01 6.58778e-04
3.24000e+01 6.60934e-04
3.26000e+01 6.63111e-04
3.28000e+01 6.65240e-04
3.30000e+01 6.67297e-04
3.32000e+01 6.69536e-04
3.34000e+01 6.71654e-04
3.36000e+01 6.73768e-04
3.38000e+01 6.75863e-04
3.40000e+01 6.78013e-04
3.42000e+01 6.80098e-04
3.44000e+01 6.82120e-04
3.46000e+01 6.84306e-04
3.48000e+01 6.86386e-04
3.50000e+01 6.88453e-04
3.52000e+01 6.90461e-04
3.54000e+01 6.92617e-04
3.56000e+01 6.94664e-04
3.58000e+01 6.96723e-04
3.60000e+01 6.98777e-04
3.62000e+01 7.00829e-04
3.64000e+01 7.02855e-04
3.66000e+01 7.04810e-04
3.68000e+01 7.06940e-04
3.70000e+01 7.08954e-04
3.72000e+01 7.10960e-04
3.74000e+01 7.12909e-04
3.76000e+01 7.15000e-04
3.78000e+01 7.16991e-04
3.80000e+01 7.18986e-04
3.82000e+01 7.20977e-04
3.84000e+01 7.22983e-04
3.86000e+01 7.24947e-04
3.88000e+01 7.26901e-04
3.90000e+01 7.28907e-04
3.92000e+01 7.30879e-04
3.94000e+01 7.32823e-04
3.96000e+01 7.34708e-04
3.98000e+01 7.36753e-04
4.00000e+01 7.38701e-04
4.02000e+01 7.40624e-04
4.04000e+01 7.42487e-04
4.06000e+01 7.44517e-04
4.08000e+01 7.46436e-04
4.10000e+01 7.48346e-04
4.12000e+01 7.50200e-04
4.14000e+01 7.52206e-04
4.16000e+01 7.54105e-04
4.18000e+01 7.55996e-04
4.20000e+01 7.57836e-04
4.22000e+01 7.59821e-04
4.24000e+01 7.61700e-04
4.26000e+01 7.63575e-04
4.28000e+01 7.65400e-04
4.30000e+01 7.67364e-04
4.32000e+01 7.69226e-04
4.34000e+01 7.71083e-04
4.36000e+01 7.72892e-04
4.38000e+01 7.74832e-04
4.40000e+01 7.76684e-04
4.42000e+01 7.78523e-04
4.44000e+01 7.80313e-04
4.46000e+01 7.82245e-04
4.48000e+01 7.84076e-04
4.50000e+01 7.85898e-04
4.52000e+01 7.87668e-04
4.54000e+01 7.89587e-04
4.56000e+01 7.91403e-04
4.58000e+01 7.93210e-04
4.60000e+01 7.94959e-04
4.62000e+01 7.96863e-04
4.64000e+01 7.98671e-04
4.66000e+01 8.00457e-04
4.68000e+01 8.02197e-04
4.70000e+01 8.04077e-04
4.72000e+01 8.05871e-04
4.74000e+01 8.07645e-04
4.76000e+01 8.09419e-04
4.78000e+01 8.11226e-04
4.80000e+01 8.13015e-04
4.82000e+01 8.14775e-04
4.84000e+01 8.16547e-04
4.86000e+01 8.18308e-04
4.88000e+01 8.20100e-04
4.90000e+01 8.21848e-04
4.92000e+01 8.23597e-04
4.94000e+01 8.25295e-04
4.96000e+01 8.27128e-04
4.98000e+01 8.28868e-04
5.00000e+01 8.30596e-04
5.02000e+01 8.32273e-04
5.04000e+01 8.34093e-04
5.06000e+01 8.35826e-04
5.08000e+01 8.37540e-04
5.10000e+01 8.39272e-04
5.12000e+01 8.40996e-04
5.14000e+01 8.42729e-04
5.16000e+01 8.44435e-04
5.18000e+01 8.46141e-04
5.20000e+01 8.47795e-04
5.22000e+01 8.49583e-04
5.24000e+01 8.51280e-04
5.26000e+01 8.52965e-04
5.28000e+01 8.54612e-04
5.30000e+01 8.56372e-04
5.32000e+01 8.58070e-04
5.34000e+01 8.59741e-04
5.36000e+01 8.61424e-04
5.38000e+01 8.63056e-04
5.40000e+01 8.64808e-04
5.42000e+01 8.66478e-04
5.44000e+01 8.68133e-04
5.46000e+01 8.69742e-04
5.48000e+01 8.71486e-04
5.50000e+01 8.73153e-04
5.52000e+01 8.74797e-04
5.54000e+01 8.76453e-04
5.56000e+01 8.78059e-04
5.58000e+01 8.79782e-04
5.60000e+01 8.81426e-04
5.62000e+01 8.83054e-04
5.64000e+01 8.84644e-04
5.66000e+01 8.86351e-04
5.68000e+01 8.87992e-04
5.70000e+01 8.89615e-04
5.72000e+01 8.91240e-04
5.74000e+01 8.92817e-04
5.76000e+01 8.94519e-04
5.78000e+01 8.96134e-04
5.80000e+01 8.97740e-04
5.82000e+01 8.99361e-04
5.84000e+01 9.00979e-04
5.86000e+01 9.02604e-04
5.88000e+01 9.04208e-04
5.90000e+01 9.05801e-04
5.92000e+01 9.07345e-04
5.94000e+01 9.09025e-04
5.96000e+01 9.10623e-04
5.98000e+01 9.12207e-04
6.00000e+01 9.13796e-04
